source,source_id,title,url,year,phrase,extra,original_url,target_url,target_kind,tier,priority_reason,resolver_status,resolver_detail,resolver_candidates
zbmath,7261265,Density evolution under delayed dynamics. An open problem,https://zbmath.org/7261265,2020.0,open problem,links=https://doi.org/10.1007/978-1-0716-1072-5,https://zbmath.org/7261265,https://doi.org/10.1007/978-1-0716-1072-5,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1007/978-1-0716-1072-5""]"
zbmath,3627825,On an open problem for block-Toeplitz matrices,https://zbmath.org/3627825,1979.0,open problem,links=https://doi.org/10.1007/BF01729364,https://zbmath.org/3627825,https://doi.org/10.1007/BF01729364,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1007/BF01729364""]"
zbmath,65860,An open problem in quantum groups,https://zbmath.org/65860,1992.0,open problem,links=https://doi.org/10.1007/bfb0101207,https://zbmath.org/65860,https://doi.org/10.1007/bfb0101207,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1007/bfb0101207""]"
zbmath,6232271,Wide-sense regeneration for Harris recurrent Markov processes: an open problem,https://zbmath.org/6232271,2011.0,open problem,links=https://doi.org/10.1007/s11134-011-9238-x,https://zbmath.org/6232271,https://doi.org/10.1007/s11134-011-9238-x,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1007/s11134-011-9238-x""]"
zbmath,3831963,On a spatial analogue of Kuratowski's theorem on planar graphs - an open problem,https://zbmath.org/3831963,1983.0,open problem,links=https://doi.org/10.1007/bfb0071633,https://zbmath.org/3831963,https://doi.org/10.1007/bfb0071633,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1007/bfb0071633""]"
zbmath,2013107,"On an open problem for Jacobians raised by Bourgain, Brezis and mironescu.",https://zbmath.org/2013107,2003.0,open problem,links=https://doi.org/10.1016/S1631-073X(03)00367-4|http://www.numdam.org/item?id=10.1016/S1631-073X(03)00367-4,https://zbmath.org/2013107,https://doi.org/10.1016/S1631-073X(03)00367-4,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1016/S1631-073X(03)00367-4"", ""http://www.numdam.org/item?id=10.1016/S1631-073X(03)00367-4""]"
zbmath,7558539,On Sirakov's open problem and related topics,https://zbmath.org/7558539,2022.0,open problem,links=https://doi.org/10.2422/2036-2145.202010_010,https://zbmath.org/7558539,https://doi.org/10.2422/2036-2145.202010_010,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.2422/2036-2145.202010_010""]"
zbmath,1688618,Open problem: Existence of Hermite interpolatory subdivision schemes with arbitrary large smoothnesses,https://zbmath.org/1688618,2001.0,open problem,links=nan,https://zbmath.org/1688618,https://zbmath.org/1688618,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,1949111,On an open problem of F. Qi,https://zbmath.org/1949111,2002.0,open problem,links=https://eudml.org/doc/126424|http://www.emis.de/20168,https://zbmath.org/1949111,https://zbmath.org/1949111,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok_no_full_text_candidate,,"[""https://eudml.org/doc/126424"", ""http://www.emis.de/20168""]"
zbmath,5519256,A solution of one open problem of Rassias for mappings,https://zbmath.org/5519256,2008.0,open problem,links=nan,https://zbmath.org/5519256,https://zbmath.org/5519256,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,2107597,On an open problem of Bai-Ni Guo and Feng Qi,https://zbmath.org/2107597,2003.0,open problem,links=https://eudml.org/doc/126358|http://www.emis.de/20271,https://zbmath.org/2107597,https://zbmath.org/2107597,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok_no_full_text_candidate,,"[""https://eudml.org/doc/126358"", ""http://www.emis.de/20271""]"
zbmath,5173108,On an open problem concerning total domination critical graphs,https://zbmath.org/5173108,2007.0,open problem,links=https://doi.org/10.1016/j.exmath.2006.10.001,https://zbmath.org/5173108,https://doi.org/10.1016/j.exmath.2006.10.001,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1016/j.exmath.2006.10.001""]"
zbmath,6470745,An open problem for some inequalities of complex number concerned with an integral operator,https://zbmath.org/6470745,2015.0,open problem,links=nan,https://zbmath.org/6470745,https://zbmath.org/6470745,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,6856132,An open problem in the theory of regularization by noise for nonlinear PDEs,https://zbmath.org/6856132,2017.0,open problem,links=https://doi.org/10.1007/978-3-319-63453-1_2,https://zbmath.org/6856132,https://doi.org/10.1007/978-3-319-63453-1_2,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1007/978-3-319-63453-1_2""]"
zbmath,2107599,On an open problem regarding an integral inequality,https://zbmath.org/2107599,2003.0,open problem,links=https://eudml.org/doc/123850|http://www.emis.de/20328,https://zbmath.org/2107599,https://zbmath.org/2107599,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok_no_full_text_candidate,,"[""https://eudml.org/doc/123850"", ""http://www.emis.de/20328""]"
zbmath,6459470,An open problem on metric invariants of tetrahedra,https://zbmath.org/6459470,2005.0,open problem,links=https://doi.org/10.1145/1073884.1073934,https://zbmath.org/6459470,https://doi.org/10.1145/1073884.1073934,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1145/1073884.1073934""]"
zbmath,5224519,Note on an open problem of Feng Qi,https://zbmath.org/5224519,2006.0,open problem,links=https://eudml.org/doc/116835|http://www.emis.de/14344,https://zbmath.org/5224519,https://zbmath.org/5224519,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok_no_full_text_candidate,,"[""https://eudml.org/doc/116835"", ""http://www.emis.de/14344""]"
zbmath,6545666,An open problem on strongly consistent learning of the best prediction for Gaussian processes,https://zbmath.org/6545666,2014.0,open problem,links=https://doi.org/10.1007/978-1-4939-0569-0_12,https://zbmath.org/6545666,https://doi.org/10.1007/978-1-4939-0569-0_12,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1007/978-1-4939-0569-0_12""]"
zbmath,7213014,Open problem: Size-based scheduling with estimation errors,https://zbmath.org/7213014,2019.0,open problem,links=https://doi.org/10.1287/stsy.2019.0041,https://zbmath.org/7213014,https://doi.org/10.1287/stsy.2019.0041,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1287/stsy.2019.0041""]"
zbmath,2018275,A solution to an open problem for wave equations with generalized Wentzell boundary conditions,https://zbmath.org/2018275,2003.0,open problem,links=https://doi.org/10.1007/s00208-003-0457-2,https://zbmath.org/2018275,https://doi.org/10.1007/s00208-003-0457-2,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1007/s00208-003-0457-2""]"
zbmath,1107170,On an open problem related to the strict local minima of multilinear objective functions,https://zbmath.org/1107170,1997.0,open problem,links=https://doi.org/10.1109/9.649717,https://zbmath.org/1107170,https://doi.org/10.1109/9.649717,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1109/9.649717""]"
zbmath,3818002,"Semigroups, antiautomorphisms, and involutions: A computer solution to an open problem. I",https://zbmath.org/3818002,1981.0,open problem,links=https://doi.org/10.2307/2007445,https://zbmath.org/3818002,https://doi.org/10.2307/2007445,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.2307/2007445""]"
zbmath,5037604,An open problem concerning the Diophantine equation \(a^x+b^x=c^z\),https://zbmath.org/5037604,2006.0,open problem,links=https://doi.org/10.5486/pmd.2006.3006,https://zbmath.org/5037604,https://doi.org/10.5486/pmd.2006.3006,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.5486/pmd.2006.3006""]"
zbmath,6709298,An open problem on the distribution of a Niho-type cross-correlation function,https://zbmath.org/6709298,2016.0,open problem,links=https://doi.org/10.1109/TIT.2016.2614333,https://zbmath.org/6709298,https://doi.org/10.1109/TIT.2016.2614333,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1109/TIT.2016.2614333""]"
zbmath,2174749,On an open problem about how to recognize constant functions,https://zbmath.org/2174749,2005.0,open problem,links=nan,https://zbmath.org/2174749,https://zbmath.org/2174749,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,5774118,On an open problem of Sankaranarayanan,https://zbmath.org/5774118,2010.0,open problem,links=https://doi.org/10.1007/s11425-009-0183-7,https://zbmath.org/5774118,https://doi.org/10.1007/s11425-009-0183-7,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1007/s11425-009-0183-7""]"
zbmath,6539690,From a Dieudonné theorem concerning the Cauchy problem to an open problem in the theory of weakly Picard operators,https://zbmath.org/6539690,2014.0,open problem,links=nan,https://zbmath.org/6539690,https://zbmath.org/6539690,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,7213013,Open problem: Convergence and asymptotic optimality of the relative value iteration in ergodic control,https://zbmath.org/7213013,2019.0,open problem,links=https://doi.org/10.1287/stsy.2019.0040,https://zbmath.org/7213013,https://doi.org/10.1287/stsy.2019.0040,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1287/stsy.2019.0040""]"
zbmath,6574432,A solution to an open problem on the Euler-Mascheroni constant,https://zbmath.org/6574432,2013.0,open problem,links=https://doi.org/10.1016/j.amc.2013.08.046,https://zbmath.org/6574432,https://doi.org/10.1016/j.amc.2013.08.046,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1016/j.amc.2013.08.046""]"
zbmath,6767143,Ramsey properties of finite measure algebras and topological dynamics of the group of measure preserving automorphisms: some results and an open problem,https://zbmath.org/6767143,2017.0,open problem,links=https://doi.org/10.1090/conm/690/13863,https://zbmath.org/6767143,https://doi.org/10.1090/conm/690/13863,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1090/conm/690/13863""]"
zbmath,8047498,An answer to an open problem of Heckmann and \(\mathscr{U}_s\)-admitting spaces,https://zbmath.org/8047498,2025.0,open problem,links=https://doi.org/10.1216/rmj.2025.55.241|https://projecteuclid.org/journals/rocky-mountain-journal-of-mathematics/volume-55/issue-1/AN-ANSWER-TO-AN-OPEN-PROBLEM-OF-HECKMANN-AND-Us/10.1216/rmj.2025.55.241.full,https://zbmath.org/8047498,https://doi.org/10.1216/rmj.2025.55.241,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1216/rmj.2025.55.241"", ""https://projecteuclid.org/journals/rocky-mountain-journal-of-mathematics/volume-55/issue-1/AN-ANSWER-TO-AN-OPEN-PROBLEM-OF-HECKMANN-AND-Us/10.1216/rmj.2025.55.241.full""]"
zbmath,7227699,An answer to an open problem of Mesnager on bent functions,https://zbmath.org/7227699,2020.0,open problem,links=https://doi.org/10.1016/j.ipl.2020.105974,https://zbmath.org/7227699,https://doi.org/10.1016/j.ipl.2020.105974,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1016/j.ipl.2020.105974""]"
zbmath,7472197,On an open problem of Simsek concerning the computation of a family of special numbers,https://zbmath.org/7472197,2019.0,open problem,links=https://doi.org/10.2298/AADM180804021X,https://zbmath.org/7472197,https://doi.org/10.2298/AADM180804021X,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.2298/AADM180804021X""]"
zbmath,1961007,An answer to Kartsatos' `one open problem' and its application,https://zbmath.org/1961007,2003.0,open problem,links=nan,https://zbmath.org/1961007,https://zbmath.org/1961007,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,6334417,On an open problem concerning regular magic squares of odd order,https://zbmath.org/6334417,2014.0,open problem,links=https://doi.org/10.1016/j.laa.2014.06.046,https://zbmath.org/6334417,https://doi.org/10.1016/j.laa.2014.06.046,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1016/j.laa.2014.06.046""]"
zbmath,6345080,Reply to ``Open problem of fuzzy confidence interval for fuzzy process capability index'',https://zbmath.org/6345080,2013.0,open problem,links=https://doi.org/10.3233/IFS-2012-0512,https://zbmath.org/6345080,https://doi.org/10.3233/IFS-2012-0512,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.3233/IFS-2012-0512""]"
zbmath,5324006,On an open problem involving the \(p(x)\)-Laplacian-A further study on the multiplicity of weak solutions to \(p(x)\)-Laplacian equations,https://zbmath.org/5324006,2008.0,open problem,links=https://doi.org/10.1016/j.na.2007.06.044|http://ir.lzu.edu.cn/handle/262010/118054,https://zbmath.org/5324006,https://doi.org/10.1016/j.na.2007.06.044,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1016/j.na.2007.06.044"", ""http://ir.lzu.edu.cn/handle/262010/118054""]"
zbmath,5811573,On Reich's open problem in \(p\)-uniformly smooth Banach space,https://zbmath.org/5811573,2009.0,open problem,links=nan,https://zbmath.org/5811573,https://zbmath.org/5811573,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,5548927,Further development of an open problem,https://zbmath.org/5548927,2008.0,open problem,links=https://eudml.org/doc/130444|http://www.emis.de/14213,https://zbmath.org/5548927,https://zbmath.org/5548927,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok_no_full_text_candidate,,"[""https://eudml.org/doc/130444"", ""http://www.emis.de/14213""]"
zbmath,6531916,On Abramovich-Aliprantis-Burkinshaw open problem,https://zbmath.org/6531916,2015.0,open problem,links=nan,https://zbmath.org/6531916,https://zbmath.org/6531916,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,7123973,On an open problem of Zhang and Xu,https://zbmath.org/7123973,2019.0,open problem,links=https://doi.org/10.3103/S1068362319030063,https://zbmath.org/7123973,https://doi.org/10.3103/S1068362319030063,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.3103/S1068362319030063""]"
zbmath,7213015,Open problem: \(M/G/k/SRPT\) under medium load,https://zbmath.org/7213015,2019.0,open problem,links=https://doi.org/10.1287/stsy.2019.0042,https://zbmath.org/7213015,https://doi.org/10.1287/stsy.2019.0042,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1287/stsy.2019.0042""]"
zbmath,2212938,An answer to an open problem on triangular norms,https://zbmath.org/2212938,2005.0,open problem,links=https://doi.org/10.1016/j.ins.2004.10.011,https://zbmath.org/2212938,https://doi.org/10.1016/j.ins.2004.10.011,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1016/j.ins.2004.10.011""]"
zbmath,6403642,Note to an open problem,https://zbmath.org/6403642,2013.0,open problem,links=nan,https://zbmath.org/6403642,https://zbmath.org/6403642,zbmath_metadata,second_tier,zbmath had no arxiv/pdf candidate,api_ok,,[]
zbmath,7757527,"A new construction for t-norms and their application to an open problem of Alsina, Frank and Schweizer",https://zbmath.org/7757527,2022.0,open problem,links=https://doi.org/10.1016/j.fss.2022.06.002,https://zbmath.org/7757527,https://doi.org/10.1016/j.fss.2022.06.002,doi,second_tier,zbmath resolved only to DOI/landing page,api_ok,,"[""https://doi.org/10.1016/j.fss.2022.06.002""]"
